,Pred_Age,True_Age,Age_res,platform
GSM2815118,18.33607,18.0,0.3360691,450k
GSM1343637,66.388275,66.4,-0.011726379,450k
GSM990359,62.77661,62.0,0.7766113,450k
GSM2814605,17.198315,18.0,-0.80168533,450k
GSM1498503,34.49237,35.0,-0.5076294,450k
GSM1345399,35.04814,35.1,-0.051856995,450k
GSM1648011,41.483784,42.0,-0.5162163,450k
GSM2250462,58.33819,59.4,-1.0618134,450k
GSM1870421,72.11569,72.1,0.015693665,450k
GSM1506435,31.370527,30.0,1.3705273,450k
GSM1344444,54.00362,55.3,-1.2963791,450k
GSM1343680,58.80329,58.0,0.8032913,450k
GSM990624,70.00957,71.0,-0.99043274,450k
GSM2125570,-0.6287664,0.0,-0.6287664,450k
GSM1506575,67.75247,69.0,-1.2475281,450k
GSM2190398,-0.7600844,0.0,-0.7600844,450k
GSM1343882,66.96714,67.8,-0.83286285,450k
GSM2814815,17.505533,18.0,-0.49446678,450k
GSM3112970,56.03852,56.0,0.038520813,450k
GSM1886590,14.730108,15.0,-0.26989174,450k
GSM1299720,78.31637,79.0,-0.6836319,450k
GSM2815313,17.712238,18.0,-0.2877617,450k
GSM2334158,22.593758,22.0,0.5937576,450k
GSM1871309,51.845467,52.7,-0.85453415,450k
GSM3112990,39.132942,41.0,-1.8670578,450k
GSM2814380,18.01397,18.0,0.013969421,450k
GSM1345234,59.971737,61.7,-1.7282639,450k
GSM990270,48.853943,49.0,-0.14605713,450k
GSM989859,80.29615,82.0,-1.7038498,450k
GSM1506466,31.123955,31.0,0.12395477,450k
GSM2334487,22.18989,23.0,-0.8101101,450k
GSM3035667,70.36431,71.0,-0.6356888,450k
GSM1272172,32.52301,32.0,0.52301025,450k
GSM1345699,46.497124,46.9,-0.4028778,450k
GSM2656189,3.1362267,2.0,1.1362267,450k
GSM1506497,57.473545,58.0,-0.5264549,450k
GSM2844512,31.106052,32.0,-0.8939476,450k
GSM2656275,2.4954736,2.0,0.49547362,450k
GSM1653310,38.094734,38.0,0.09473419,450k
GSM1870772,71.095184,70.9,0.1951828,450k
GSM2656262,2.304885,2.0,0.3048849,450k
GSM1870221,35.650295,38.0,-2.3497047,450k
GSM2187663,0.04660487,0.0,0.04660487,450k
GSM2187524,0.24933517,0.0,0.24933517,450k
GSM2190424,-0.80364645,0.0,-0.80364645,450k
GSM796679,5.788298,8.0,-2.2117019,450k
GSM2814177,17.716518,18.0,-0.2834816,450k
GSM2187417,-0.65902174,0.0,-0.65902174,450k
GSM990401,62.737663,64.0,-1.2623367,450k
GSM1653417,41.036026,45.0,-3.963974,450k
GSM2187780,-0.818637,0.0,-0.818637,450k
GSM2815229,16.624111,18.0,-1.3758888,450k
GSM2333967,63.23003,62.0,1.2300301,450k
GSM990582,71.47306,71.0,0.4730606,450k
GSM1282789,61.009396,62.7543,-1.7449036,450k
GSM3035877,74.54405,76.0,-1.4559479,450k
GSM2250536,61.16581,60.6,0.56581116,450k
GSM1871055,83.947845,84.2,-0.2521515,450k
GSM1344734,71.23965,71.2,0.039649963,450k
GSM1871234,77.366844,78.3,-0.9331589,450k
GSM1870234,80.1622,80.4,-0.2378006,450k
GSM1345320,71.26643,71.3,-0.033569336,450k
GSM989900,88.12711,89.0,-0.87288666,450k
GSM1653426,59.93755,61.0,-1.0624504,450k
GSM1871237,72.08976,72.7,-0.6102371,450k
GSM1870420,70.8874,70.8,0.087394714,450k
GSM1870199,70.036026,70.8,-0.76397705,450k
GSM1345340,66.08512,67.3,-1.2148819,450k
GSM1870463,66.47847,66.0,0.47846985,450k
GSM1343213,61.475243,60.5,0.9752426,450k
GSM1870864,74.62541,74.5,0.12541199,450k
GSM1344959,60.813934,62.1,-1.2860641,450k
GSM1506488,59.811253,61.0,-1.1887474,450k
GSM2334170,66.64728,67.0,-0.35272217,450k
GSM1345218,74.62283,74.8,-0.1771698,450k
GSM2333960,66.59073,66.0,0.59072876,450k
GSM1344417,63.900578,64.8,-0.8994255,450k
GSM1343074,63.568367,64.4,-0.8316345,450k
GSM990306,62.98614,63.0,-0.013858795,450k
GSM1345196,71.55845,72.7,-1.1415482,450k
GSM1443799,71.522675,72.0,-0.47732544,450k
GSM990425,67.47604,68.0,-0.5239563,450k
GSM1870363,72.78722,72.2,0.58721924,450k
GSM1655288,62.42337,63.0,-0.57662964,450k
GSM1871117,75.3626,75.5,-0.13739777,450k
GSM1870290,63.47195,64.4,-0.928051,450k
GSM1870190,69.139015,72.0,-2.8609848,450k
GSM989904,88.46916,89.0,-0.530838,450k
GSM1648905,62.420822,62.0,0.42082214,450k
GSM1344071,64.432335,65.9,-1.4676666,450k
GSM1344088,64.758995,66.0,-1.241005,450k
GSM990606,82.52742,83.0,-0.47257996,450k
GSM2250491,65.30491,65.2,0.104911804,450k
GSM2333958,68.60389,69.0,-0.39611053,450k
GSM1466059,61.728405,62.0,-0.271595,450k
GSM1871250,70.118286,70.1,0.018287659,450k
GSM1653385,66.119064,67.0,-0.88093567,450k
GSM1344138,60.58909,60.6,-0.010910034,450k
GSM1498486,63.669025,63.0,0.6690254,450k
GSM1871306,64.98689,66.0,-1.0131073,450k
GSM989851,73.171555,74.0,-0.82844543,450k
GSM990452,60.946472,61.0,-0.053527832,450k
GSM1870799,75.70536,76.2,-0.49463654,450k
GSM990370,63.014114,64.0,-0.9858856,450k
GSM990546,88.22278,89.0,-0.7772217,450k
GSM1870191,75.48184,77.0,-1.518158,450k
GSM1345525,65.10559,65.7,-0.5944061,450k
GSM1344810,71.635796,73.8,-2.1642075,450k
GSM1870372,72.00708,72.5,-0.49291992,450k
GSM1871218,82.34126,83.1,-0.75873566,450k
GSM1871148,66.799866,67.0,-0.20013428,450k
GSM1300373,82.589294,83.0,-0.41070557,450k
GSM1345006,64.0181,63.6,0.41809845,450k
GSM1344447,60.886158,60.2,0.6861572,450k
GSM990422,73.16021,74.0,-0.83979034,450k
GSM1345078,62.026524,63.2,-1.1734772,450k
GSM1466027,63.421925,64.0,-0.5780754,450k
GSM2334345,68.82244,69.0,-0.1775589,450k
GSM1647997,60.971035,61.0,-0.028964996,450k
GSM990466,75.71903,76.0,-0.2809677,450k
GSM1870246,67.66902,68.2,-0.53097534,450k
GSM1343341,66.44725,65.8,0.6472473,450k
GSM1870355,74.721,75.3,-0.5790024,450k
GSM1343926,60.583603,61.4,-0.8163986,450k
GSM1343577,65.83528,65.5,0.33528137,450k
GSM1506321,62.453697,63.0,-0.5463028,450k
GSM1506367,67.266785,68.0,-0.73321533,450k
GSM1498588,60.285378,61.0,-0.7146225,450k
GSM1506448,64.95697,64.0,0.9569702,450k
GSM1345448,66.45754,66.6,-0.14245605,450k
GSM1344163,65.73027,65.8,-0.069732666,450k
GSM990462,70.06331,70.0,0.063308716,450k
GSM1344435,63.252903,65.0,-1.747097,450k
GSM1868303,61.370964,62.0,-0.62903595,450k
GSM1506361,67.071976,68.0,-0.9280243,450k
GSM1870194,83.719696,86.0,-2.280304,450k
GSM1344581,72.41715,72.1,0.31715393,450k
GSM1868171,63.126755,64.0,-0.87324524,450k
GSM1870304,88.4825,88.7,-0.21749878,450k
GSM989887,72.73019,73.0,-0.26981354,450k
GSM1870332,73.062515,73.3,-0.2374878,450k
GSM1498653,77.21123,78.0,-0.7887726,450k
GSM1344052,64.141106,64.0,0.14110565,450k
GSM1425659,75.25221,75.0,0.25221252,450k
GSM1344302,61.739563,64.0,-2.260437,450k
GSM3035408,78.2328,79.0,-0.76719666,450k
GSM1345748,65.09279,63.9,1.1927872,450k
GSM1282796,66.556786,67.0828,-0.52601624,450k
GSM990553,80.30571,80.0,0.30570984,450k
GSM3035907,64.29398,65.0,-0.70601654,450k
GSM2333913,64.9086,65.0,-0.09140015,450k
GSM1069260,78.07437,78.0,0.07437134,450k
GSM1299715,63.94147,65.0,-1.0585289,450k
GSM990041,67.695366,69.0,-1.3046341,450k
GSM1870176,72.391365,73.0,-0.60863495,450k
GSM1506287,69.041374,70.0,-0.9586258,450k
GSM1344870,59.928734,60.5,-0.5712662,450k
GSM990416,60.52981,61.0,-0.47018814,450k
GSM1870580,67.90206,68.0,-0.09793854,450k
GSM1425617,74.92781,74.0,0.92781067,450k
GSM1345423,65.204414,65.4,-0.19558716,450k
GSM1870940,60.568523,61.5,-0.9314766,450k
GSM1506282,71.82135,73.0,-1.1786499,450k
GSM1344073,62.468643,63.1,-0.6313553,450k
GSM1871193,79.764534,80.3,-0.53546906,450k
GSM1870249,69.57079,70.3,-0.7292099,450k
GSM3035890,74.438446,76.0,-1.561554,450k
GSM1343604,69.22623,69.9,-0.6737747,450k
GSM2334613,84.089264,84.0,0.089263916,450k
GSM1343157,60.940723,61.8,-0.8592758,450k
GSM1871231,66.672554,67.5,-0.827446,450k
GSM1870919,81.5008,82.0,-0.4991989,450k
GSM1301907,66.246994,67.0,-0.753006,450k
GSM1443796,75.29129,76.0,-0.7087097,450k
GSM1870247,60.12982,61.5,-1.3701782,450k
GSM3035765,75.34549,76.0,-0.6545105,450k
GSM989879,72.818245,73.0,-0.18175507,450k
GSM1343476,61.063313,61.4,-0.336689,450k
GSM990478,65.21568,65.0,0.21568298,450k
GSM1425759,77.74495,77.0,0.74494934,450k
GSM1870860,73.11478,73.6,-0.48522186,450k
GSM1343784,71.940865,73.5,-1.5591354,450k
GSM1498568,60.62804,61.0,-0.3719597,450k
GSM1345492,67.27953,69.3,-2.0204697,450k
GSM1870881,60.137726,60.3,-0.1622734,450k
GSM1345059,73.74075,74.6,-0.8592453,450k
GSM1871183,66.190544,67.2,-1.0094528,450k
GSM1343693,66.73539,66.5,0.23538971,450k
GSM1653302,60.297836,62.0,-1.7021637,450k
GSM1870260,62.7509,63.0,-0.24909973,450k
GSM1870793,76.246666,76.9,-0.6533356,450k
GSM1871190,85.070885,85.5,-0.4291153,450k
GSM1299727,81.94097,83.0,-1.0590286,450k
GSM1870770,72.49311,72.8,-0.3068924,450k
GSM1299822,63.990986,65.0,-1.0090141,450k
GSM990008,66.01635,67.0,-0.9836502,450k
GSM1871184,61.357285,60.4,0.957283,450k
GSM990335,63.492,64.0,-0.5079994,450k
GSM1870180,65.1194,66.0,-0.8806,450k
GSM1344974,63.195385,63.1,0.095386505,450k
GSM1870352,74.38948,74.6,-0.21051788,450k
GSM2334037,75.20362,76.0,-0.7963791,450k
GSM1179498,64.47074,64.0,0.47074127,450k
GSM1870973,67.58706,67.3,0.28705597,450k
GSM1871214,61.97407,62.5,-0.5259285,450k
GSM3035866,66.143486,67.0,-0.856514,450k
GSM1871224,71.16677,71.7,-0.533226,450k
GSM1466120,73.614975,75.0,-1.385025,450k
GSM1282784,64.93933,65.473,-0.5336685,450k
GSM3035613,72.71478,74.0,-1.2852173,450k
GSM1343605,63.217175,65.1,-1.882824,450k
GSM1344802,67.16045,68.4,-1.2395477,450k
GSM990484,69.855606,71.0,-1.1443939,450k
GSM3035801,72.475555,73.0,-0.5244446,450k
GSM1300553,85.25107,86.0,-0.7489319,450k
GSM2333915,63.91325,65.0,-1.08675,450k
GSM1871216,60.270996,60.5,-0.2290039,450k
GSM2334129,69.6584,70.0,-0.3415985,450k
GSM1871247,67.78882,68.6,-0.8111801,450k
GSM2250683,65.677444,65.5,0.17744446,450k
GSM2334283,73.80261,74.0,-0.1973877,450k
GSM1506291,66.2921,67.0,-0.707901,450k
GSM1871041,69.24361,69.6,-0.3563919,450k
GSM2250409,59.97522,60.1,-0.12477875,450k
GSM1466011,63.0306,66.0,-2.9693985,450k
GSM1344809,61.418087,61.9,-0.48191452,450k
GSM1343991,67.71391,67.4,0.31391144,450k
GSM1506296,67.81774,68.0,-0.1822586,450k
GSM1870956,69.49774,69.7,-0.20225525,450k
GSM1871053,64.372375,64.5,-0.12762451,450k
GSM1870775,74.82628,74.9,-0.07372284,450k
GSM1363671,27.88532,28.8,-0.9146786,450k
GSM2819583,22.71492,22.0,0.71492004,450k
GSM2867881,25.152279,26.0959,-0.9436207,450k
GSM2867789,21.594297,22.0712,-0.476902,450k
GSM2867827,26.596594,27.2959,-0.6993065,450k
GSM2867830,24.87934,25.3205,-0.4411602,450k
GSM2819548,18.127277,19.0,-0.8727226,450k
GSM1363676,28.6996,28.8,-0.10039902,450k
GSM2819558,18.548946,19.0,-0.45105362,450k
GSM1363672,29.047155,28.8,0.24715614,450k
GSM2819557,20.494184,21.0,-0.5058155,450k
GSM2819485,21.901691,22.0,-0.09830856,450k
GSM1363668,26.719402,26.8,-0.080596924,450k
GSM1831344,29.272541,30.0,-0.72745895,450k
GSM2186668,29.875729,30.0,-0.12427139,450k
GSM2186688,33.687824,35.0,-1.3121758,450k
GSM2186692,17.29898,17.0,0.2989807,450k
GSM2800934,23.334679,24.0,-0.66532135,450k
GSM2800946,24.683176,26.0,-1.316824,450k
GSM2819489,18.384422,19.0,-0.6155777,450k
GSM2819502,18.473804,19.0,-0.5261955,450k
GSM2819507,18.355707,19.0,-0.64429283,450k
GSM2819508,19.549614,20.0,-0.45038605,450k
GSM2819515,18.105389,19.0,-0.89461136,450k
GSM2819523,20.07226,20.0,0.0722599,450k
GSM2819573,19.783241,21.0,-1.2167587,450k
GSM2819591,18.010895,19.0,-0.9891052,450k
GSM2819594,20.481619,21.0,-0.5183811,450k
GSM2867774,26.787943,27.8603,-1.0723572,450k
GSM2867776,21.251068,21.5836,-0.33253098,450k
GSM2867782,21.734503,22.2411,-0.5065975,450k
GSM2867783,29.856083,31.4822,-1.6261177,450k
GSM2867799,22.080221,22.4219,-0.34167862,450k
GSM2867811,18.02031,18.1945,-0.17419052,450k
GSM2867813,18.233719,19.0055,-0.7717819,450k
GSM2867814,18.203957,19.3096,-1.1056442,450k
GSM2867817,21.354631,21.8027,-0.44806862,450k
GSM2867831,24.358849,25.5479,-1.1890507,450k
GSM2867838,34.438805,35.6658,-1.2269936,450k
GSM2867846,18.375446,19.4685,-1.0930538,450k
GSM2867850,21.45421,22.8027,-1.3484898,450k
GSM2867851,21.975609,23.0712,-1.0955906,450k
GSM2867855,18.563976,19.1425,-0.57852364,450k
GSM2867863,24.73989,25.6904,-0.95051,450k
GSM2867866,22.691446,22.874,-0.18255424,450k
GSM2867896,20.540178,21.3452,-0.8050213,450k
GSM1871252,78.28697,77.7,0.5869751,450k
GSM3035734,64.677414,65.0,-0.32258606,450k
GSM1868219,48.51811,49.0,-0.48189163,450k
GSM1868424,43.022198,42.0,1.0221977,450k
GSM2187368,-0.24325699,0.0,-0.24325699,450k
GSM2334098,29.414555,31.0,-1.5854454,450k
GSM1425635,31.233376,33.0,-1.7666245,450k
GSM1443266,89.05057,90.0,-0.9494324,450k
GSM1343705,41.066742,43.0,-1.933258,450k
GSM2814950,17.943642,18.0,-0.056358337,450k
GSM1299839,70.25638,71.0,-0.7436218,450k
GSM1646884,0.9812981,0.0,0.9812981,450k
GSM1946540,37.86211,38.0,-0.13788986,450k
GSM2333934,45.5384,46.0,-0.46160126,450k
GSM2337597,20.968836,20.0,0.96883583,450k
GSM1870824,78.01523,77.3,0.7152252,450k
GSM2190446,-1.2860358,0.0,-1.2860358,450k
GSM2187661,-0.8452952,0.0,-0.8452952,450k
GSM990097,37.846558,38.0,-0.15344238,450k
GSM1506362,66.3671,67.0,-0.6328964,450k
GSM1870220,76.84077,78.0,-1.1592331,450k
GSM1886555,24.729065,26.0,-1.270935,450k
GSM1438519,57.090805,59.0,-1.909195,450k
GSM1870568,67.18195,67.4,-0.2180481,450k
GSM2814965,17.516281,18.0,-0.48371887,450k
GSM1871077,76.33029,77.7,-1.3697052,450k
GSM1345144,41.93222,42.5,-0.56777954,450k
GSM1344730,67.31292,67.4,-0.08708191,450k
GSM1870219,50.3797,51.0,-0.6203003,450k
GSM1344511,65.34038,65.2,0.14038086,450k
GSM1343383,53.9073,54.3,-0.3927002,450k
GSM2814841,17.562017,18.0,-0.43798256,450k
GSM1506467,66.9255,67.0,-0.07450104,450k
GSM1870150,37.61453,39.0,-1.3854713,450k
GSM1649009,44.157074,44.0,0.15707397,450k
GSM1343524,46.303352,46.0,0.30335236,450k
GSM1344565,44.60379,44.3,0.30379105,450k
GSM1343960,60.20918,60.4,-0.1908226,450k
GSM2190396,-0.4798144,0.0,-0.4798144,450k
GSM1343927,64.72763,65.1,-0.37236786,450k
GSM2334279,45.56783,45.0,0.56782913,450k
GSM2190302,-0.34156144,0.0,-0.34156144,450k
GSM2814475,17.436335,18.0,-0.5636654,450k
GSM3035404,71.2605,72.0,-0.73950195,450k
GSM990032,70.35483,70.0,0.35482788,450k
GSM2815449,16.946674,18.0,-1.0533257,450k
GSM1868360,21.134075,20.0,1.1340752,450k
GSM1870360,81.462715,80.8,0.6627121,450k
GSM1871101,67.31727,68.0,-0.6827316,450k
GSM2814348,17.612219,18.0,-0.38778114,450k
GSM1343840,34.84324,35.2,-0.35676193,450k
GSM1343349,43.823193,44.0,-0.1768074,450k
GSM1344391,52.765347,53.5,-0.7346535,450k
GSM3035756,67.2132,68.0,-0.78679657,450k
GSM1870172,64.69132,65.0,-0.30867767,450k
GSM1302004,36.391777,37.0,-0.60822296,450k
GSM1343948,44.14461,45.0,-0.85538864,450k
GSM1299657,43.364136,45.0,-1.6358643,450k
GSM1886568,23.568773,25.0,-1.4312267,450k
GSM1870328,71.126945,70.9,0.22694397,450k
GSM1649030,39.911907,40.0,-0.088092804,450k
GSM1648973,71.69633,72.0,-0.3036728,450k
GSM1345309,45.697052,45.4,0.29705048,450k
GSM1300405,65.38512,66.0,-0.6148834,450k
GSM2844298,48.173714,48.0,0.17371368,450k
GSM2190454,-0.7625699,0.0,-0.7625699,450k
GSM1343829,60.042126,59.8,0.24212646,450k
GSM2187563,-0.2881378,0.0,-0.2881378,450k
GSM1871033,63.51955,64.0,-0.48044968,450k
GSM1871171,84.735634,85.5,-0.76436615,450k
GSM1506473,61.8358,62.0,-0.16419983,450k
GSM2190511,-0.66307485,0.0,-0.66307485,450k
GSM1648980,85.224655,85.0,0.22465515,450k
GSM2815338,17.760595,18.0,-0.23940468,450k
GSM2190544,-0.52027404,0.0,-0.52027404,450k
GSM1868405,46.36399,46.0,0.36399078,450k
GSM1343720,38.86465,40.0,-1.1353493,450k
GSM2815514,18.039509,18.0,0.03950882,450k
GSM1868373,44.2724,46.0,-1.7276001,450k
GSM1345038,54.523457,55.5,-0.9765434,450k
GSM1343326,52.433468,53.4,-0.96653366,450k
GSM989990,56.27526,56.0,0.27526093,450k
GSM2815642,17.647116,18.0,-0.3528843,450k
GSM1343910,37.129986,37.1,0.029987335,450k
GSM2250700,34.116955,34.5,-0.3830452,450k
GSM1506401,32.472908,34.0,-1.527092,450k
GSM2815125,16.605988,18.0,-1.3940125,450k
GSM2187633,-0.1629442,0.0,-0.1629442,450k
GSM2250386,55.502224,56.2,-0.6977768,450k
GSM2334427,25.998169,27.0,-1.001831,450k
GSM1870863,80.399704,80.8,-0.40029907,450k
GSM2815506,17.25855,18.0,-0.74144936,450k
GSM1344602,54.001595,56.1,-2.098404,450k
GSM2815675,17.711214,18.0,-0.28878593,450k
GSM2844378,43.549507,43.0,0.54950714,450k
GSM1344604,40.984432,42.0,-1.0155678,450k
GSM2334010,48.361443,47.0,1.3614426,450k
GSM2844314,64.2449,65.0,-0.75509644,450k
GSM1343902,55.436962,54.8,0.6369629,450k
GSM990276,57.825897,57.0,0.8258972,450k
GSM1466156,17.189487,17.0,0.18948746,450k
GSM1344951,46.983707,49.9,-2.916294,450k
GSM1344390,65.34316,66.4,-1.056839,450k
GSM2190853,0.060270727,0.0,0.060270727,450k
GSM1653344,45.801853,45.0,0.8018532,450k
GSM990558,90.82377,91.0,-0.17623138,450k
GSM2225100,63.469376,64.0,-0.5306244,450k
GSM2815475,17.55212,18.0,-0.4478798,450k
GSM1345005,34.905754,35.1,-0.19424438,450k
GSM2125598,-1.0739267,0.0,-1.0739267,450k
GSM2187674,-0.8743733,0.0,-0.8743733,450k
GSM2656202,3.1123967,2.0,1.1123967,450k
GSM1344694,35.84239,35.3,0.5423889,450k
GSM1946548,35.655025,37.0,-1.3449745,450k
GSM1343323,51.86418,53.2,-1.3358192,450k
GSM1344619,41.454727,42.6,-1.1452713,450k
GSM2334221,50.783043,51.0,-0.21695709,450k
GSM1344753,43.787144,43.4,0.38714218,450k
GSM2250337,49.480362,49.3,0.1803627,450k
GSM990278,45.666943,46.0,-0.3330574,450k
GSM1343184,53.43352,54.0,-0.5664787,450k
GSM1868387,52.39673,53.0,-0.6032715,450k
GSM1870357,67.61618,67.7,-0.08381653,450k
GSM1343265,48.261536,49.6,-1.3384628,450k
GSM1344222,60.960518,62.2,-1.2394829,450k
GSM1345366,50.496292,50.5,-0.0037078857,450k
GSM1425468,75.514534,76.0,-0.485466,450k
GSM1344626,52.054714,53.5,-1.4452858,450k
GSM1868412,53.900646,54.0,-0.09935379,450k
GSM1272204,65.13063,66.0,-0.8693695,450k
GSM2334313,53.276993,54.0,-0.7230072,450k
GSM1345161,50.018024,51.2,-1.1819763,450k
GSM1345260,71.317154,73.1,-1.7828445,450k
GSM2190762,0.13574511,0.0,0.13574511,450k
GSM2814977,17.499002,18.0,-0.50099754,450k
GSM1345331,52.78126,53.2,-0.41873932,450k
GSM2250283,23.987387,25.9,-1.9126129,450k
GSM2125647,-1.1576146,0.0,-1.1576146,450k
GSM1868121,44.776268,47.0,-2.223732,450k
GSM1868051,19.786692,20.0,-0.21330833,450k
GSM990384,52.441208,53.0,-0.5587921,450k
GSM1425641,33.39017,34.0,-0.60982895,450k
GSM1344154,66.03027,67.3,-1.2697296,450k
GSM2199631,4.7558084,5.0,-0.24419165,450k
GSM3035921,68.69762,70.0,-1.3023834,450k
GSM2187548,-0.70105493,0.0,-0.70105493,450k
GSM2844349,46.915142,47.0,-0.08485794,450k
GSM1301883,35.69738,36.0,-0.30261993,450k
GSM1870419,78.62921,79.2,-0.5707855,450k
GSM2562748,17.608238,18.0,-0.39176178,450k
GSM2190291,-0.34341365,0.0,-0.34341365,450k
GSM1870354,68.346466,68.4,-0.05353546,450k
GSM2815616,17.452961,18.0,-0.54703903,450k
GSM1345562,47.94751,49.3,-1.3524895,450k
GSM1466070,65.950584,68.0,-2.0494156,450k
GSM1299741,74.642624,75.0,-0.3573761,450k
GSM1870576,68.81985,68.6,0.21984863,450k
GSM1871210,67.64388,68.2,-0.5561142,450k
GSM2250321,29.737764,29.0,0.73776436,450k
GSM2125674,-1.1117965,0.0,-1.1117965,450k
GSM1886550,28.483143,30.0,-1.5168571,450k
GSM1506534,32.518536,33.0,-0.4814644,450k
GSM1344218,55.480896,55.2,0.28089523,450k
GSM1868292,24.800991,25.0,-0.19900894,450k
GSM2656267,2.4742186,2.0,0.4742186,450k
GSM2814718,17.649769,18.0,-0.35023117,450k
GSM2187733,-0.5031824,0.0,-0.5031824,450k
GSM1345372,70.98292,71.7,-0.71707916,450k
GSM2334122,68.685394,69.0,-0.3146057,450k
GSM3035744,72.12363,73.0,-0.8763733,450k
GSM2808285,7.135746,7.6,-0.4642539,450k
GSM1653303,59.75926,59.0,0.7592583,450k
GSM1301974,48.009132,49.0,-0.9908676,450k
GSM1345529,51.782333,53.3,-1.5176659,450k
GSM1343087,42.07527,42.0,0.07527161,450k
GSM2815553,17.742044,18.0,-0.25795555,450k
GSM1506305,63.830173,63.0,0.8301735,450k
GSM1572562,56.74932,56.1,0.6493225,450k
GSM2814884,17.742685,18.0,-0.25731468,450k
GSM1344144,36.067284,37.1,-1.0327148,450k
GSM1343688,34.16872,35.1,-0.9312782,450k
GSM1344082,59.646076,62.2,-2.5539246,450k
GSM2109361,0.5993679,0.0,0.5993679,450k
GSM1343554,64.70877,66.0,-1.2912292,450k
GSM2814966,17.585249,18.0,-0.41475105,450k
GSM1506447,64.54234,65.0,-0.45765686,450k
GSM990389,63.124348,65.0,-1.8756523,450k
GSM2125671,-0.8762926,0.0,-0.8762926,450k
GSM1870842,72.677574,72.8,-0.122428894,450k
GSM1868401,57.26577,61.0,-3.73423,450k
GSM2334147,17.523983,17.0,0.523983,450k
GSM1343450,44.996826,47.1,-2.1031723,450k
GSM2815284,17.773321,18.0,-0.22667885,450k
GSM2814645,17.566946,18.0,-0.43305397,450k
GSM1345087,41.22822,42.0,-0.7717781,450k
GSM2815358,17.372639,18.0,-0.6273613,450k
GSM2815303,17.200588,18.0,-0.7994118,450k
GSM990352,58.901726,59.0,-0.09827423,450k
GSM2562737,18.431175,19.0,-0.56882477,450k
GSM2190311,-0.86934865,0.0,-0.86934865,450k
GSM2815149,18.264315,18.0,0.26431465,450k
GSM2815534,16.791016,18.0,-1.2089844,450k
GSM2187737,-0.75233877,0.0,-0.75233877,450k
GSM3035733,77.320076,78.0,-0.679924,450k
GSM3035732,67.977394,69.0,-1.0226059,450k
GSM1343385,40.72367,41.6,-0.8763275,450k
GSM1300413,80.96672,82.0,-1.0332794,450k
GSM2334057,17.327456,17.0,0.32745552,450k
GSM1498657,49.786823,51.0,-1.2131767,450k
GSM1345506,41.70548,43.2,-1.4945221,450k
GSM2250696,29.191011,30.4,-1.2089882,450k
GSM2250297,60.952873,59.7,1.2528725,450k
GSM1655203,42.870068,43.9,-1.0299339,450k
GSM1301935,51.63413,52.0,-0.36587143,450k
GSM1301958,48.588882,50.0,-1.4111176,450k
GSM1300379,71.794624,72.0,-0.20537567,450k
GSM2190752,-0.8232534,0.0,-0.8232534,450k
GSM2187637,0.37451982,0.0,0.37451982,450k
GSM2334191,20.466316,21.0,-0.5336838,450k
GSM1648000,49.289448,50.0,-0.7105522,450k
GSM1344242,74.69095,74.1,0.59095,450k
GSM1344660,44.11734,45.0,-0.8826599,450k
GSM3113027,38.225655,40.0,-1.7743454,450k
GSM1343821,37.958393,38.7,-0.74160767,450k
GSM1069253,86.44333,87.0,-0.55667114,450k
GSM1886795,16.968658,16.0,0.96865845,450k
GSM2814530,17.15699,18.0,-0.84300995,450k
GSM2562829,4.0903764,2.0,2.0903764,450k
GSM2656182,2.3008347,2.0,0.30083466,450k
GSM1506481,61.053802,61.0,0.05380249,450k
GSM2125535,-0.29470474,0.0,-0.29470474,450k
GSM2250343,57.016438,57.1,-0.08356094,450k
GSM1868099,46.908684,46.0,0.9086838,450k
GSM1344881,56.26861,56.4,-0.13139343,450k
GSM2125623,-1.4936179,0.0,-1.4936179,450k
GSM2815034,17.99812,18.0,-0.0018806458,450k
GSM1506346,59.301292,59.0,0.30129242,450k
GSM2333950,80.06171,81.0,-0.93829346,450k
GSM3035504,39.931087,41.0,-1.0689125,450k
GSM2656248,1.9115865,2.0,-0.08841348,450k
GSM2815619,17.610937,18.0,-0.38906288,450k
GSM1343937,36.38229,37.6,-1.2177086,450k
GSM2187371,-0.015875697,0.0,-0.015875697,450k
GSM2250307,55.07661,55.4,-0.32339096,450k
GSM1344794,62.51848,62.5,0.018478394,450k
GSM2334443,52.382362,53.0,-0.61763763,450k
GSM2334625,17.114809,16.0,1.114809,450k
GSM2656380,2.0415113,2.0,0.041511297,450k
GSM2814516,17.553776,18.0,-0.4462242,450k
GSM2808250,6.187397,7.1,-0.9126029,450k
GSM1343585,36.407078,35.1,1.3070793,450k
GSM1425656,76.318184,77.0,-0.6818161,450k
GSM1653443,47.27528,47.0,0.27528,450k
GSM1466177,49.359016,50.0,-0.6409836,450k
GSM1299803,70.41092,70.0,0.4109192,450k
GSM1343633,66.37488,66.6,-0.22512054,450k
GSM1647994,56.3743,57.0,-0.6257019,450k
GSM1498627,55.81169,57.0,-1.1883087,450k
GSM2815287,17.987553,18.0,-0.012447357,450k
GSM2190443,-0.044628978,0.0,-0.044628978,450k
GSM2125516,-1.1742085,0.0,-1.1742085,450k
GSM2656278,2.4623961,2.0,0.46239614,450k
GSM1344532,48.67742,49.1,-0.4225769,450k
GSM2250406,65.99255,66.4,-0.40744781,450k
